Abs_Time,Rel_Time,Raw_24bit,Quality,Headset,Delta,Theta,Alpha,Beta,Gamma,Calm_Score
18:09:36.985534,1.2986,-1070520,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:36.988867,1.3019,-1071219,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:36.992200,1.3052,-1072866,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:36.995534,1.3086,-1072614,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:36.998867,1.3119,-1071458,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.002200,1.3152,-1069993,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.005534,1.3186,-1070659,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.008867,1.3219,-1072777,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.012200,1.3252,-1072501,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.015534,1.3286,-1070691,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.018867,1.3319,-1068674,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.022200,1.3352,-1069812,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.025534,1.3386,-1071914,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.028867,1.3419,-1071487,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.032200,1.3452,-1070173,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.035534,1.3486,-1068764,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.038867,1.3519,-1069298,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.042200,1.3552,-1070734,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.045534,1.3586,-1070152,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.048867,1.3619,-1068849,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.052200,1.3652,-1067276,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.055534,1.3686,-1068109,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.058867,1.3719,-1070120,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.062200,1.3752,-1069791,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.065534,1.3786,-1068126,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.068867,1.3819,-1066289,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.072200,1.3852,-1067162,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.075534,1.3886,-1068957,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.078867,1.3919,-1068309,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.082200,1.3952,-1066608,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.085534,1.3986,-1064818,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.088867,1.4019,-1065718,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.092200,1.4052,-1067403,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.095534,1.4086,-1066607,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.098867,1.4119,-1065266,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.102200,1.4152,-1063402,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.105534,1.4186,-1064824,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.108867,1.4219,-1066494,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.112200,1.4252,-1065741,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.115534,1.4286,-1064029,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.118867,1.4319,-1062194,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:37.078030,1.3910,-1063516,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.081363,1.3944,-1065083,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.084696,1.3977,-1064222,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.088030,1.4010,-1062088,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.091363,1.4044,-1059953,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.094696,1.4077,-1060126,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.098030,1.4110,-1061008,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.101363,1.4144,-1060014,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.104696,1.4177,-1058251,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.108030,1.4210,-1056017,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.111363,1.4244,-1056468,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.114696,1.4277,-1058166,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.118030,1.4310,-1057239,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.121363,1.4344,-1055643,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.124696,1.4377,-1053773,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.128030,1.4410,-1054185,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.131363,1.4444,-1054903,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.134696,1.4477,-1053576,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.138030,1.4510,-1051350,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.141363,1.4544,-1049549,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.144696,1.4577,-1050794,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.148030,1.4610,-1051637,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.151363,1.4644,-1050288,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.154696,1.4677,-1048574,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.158030,1.4710,-1046466,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.161363,1.4744,-1047421,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.164696,1.4777,-1049151,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.168030,1.4810,-1048161,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.171363,1.4844,-1046164,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.174696,1.4877,-1044513,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.178030,1.4910,-1045495,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.181363,1.4944,-1046873,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.184696,1.4977,-1045716,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.188030,1.5010,-1043048,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.191363,1.5044,-1040619,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.194696,1.5077,-1041248,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.198030,1.5110,-1041738,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.201363,1.5144,-1039606,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.204696,1.5177,-1036484,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.208030,1.5210,-1033479,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.211363,1.5244,-1033738,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.214696,1.5277,-1034497,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.218030,1.5310,-1032756,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.221363,1.5344,-1029818,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.224696,1.5377,-1026639,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.228030,1.5410,-1026606,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.231363,1.5444,-1027555,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.234696,1.5477,-1026576,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.238030,1.5510,-1024751,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.241363,1.5544,-1022948,1,1,75.61,17.92,4.29,1.58,0.60,64
18:09:37.284707,1.5977,-1023913,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.288040,1.6011,-1024297,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.291373,1.6044,-1022485,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.294707,1.6077,-1020421,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.298040,1.6111,-1018716,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.301373,1.6144,-1019051,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.304707,1.6177,-1019436,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.308040,1.6211,-1017713,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.311373,1.6244,-1015144,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.314707,1.6277,-1012487,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.318040,1.6311,-1013801,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.321373,1.6344,-1014730,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.324707,1.6377,-1013288,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.328040,1.6411,-1011624,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.331373,1.6444,-1009499,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.334707,1.6477,-1010237,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.338040,1.6511,-1011213,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.341373,1.6544,-1009814,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.344707,1.6577,-1007769,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.348040,1.6611,-1006289,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.351373,1.6644,-1007363,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.354707,1.6677,-1008212,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.358040,1.6711,-1006935,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.361373,1.6744,-1004823,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.364707,1.6777,-1002884,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.368040,1.6811,-1004141,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.371373,1.6844,-1005369,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.374707,1.6877,-1003856,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.378040,1.6911,-1001743,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.381373,1.6944,-1000286,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.384707,1.6977,-1001348,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.388040,1.7011,-1002461,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.391373,1.7044,-1001798,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.394707,1.7077,-1000296,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.398040,1.7111,-998708,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.401373,1.7144,-999905,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.404707,1.7177,-1000976,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.408040,1.7211,-999676,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.411373,1.7244,-997845,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.414707,1.7277,-996678,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.418040,1.7311,-998500,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.421373,1.7344,-999756,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.424707,1.7377,-998818,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.428040,1.7411,-997154,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.431373,1.7444,-995426,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.434707,1.7477,-996657,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.438040,1.7511,-997775,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.441373,1.7544,-996923,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.444707,1.7577,-995468,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.448040,1.7611,-994650,1,1,71.75,17.45,6.56,2.90,1.34,57
18:09:37.553847,1.8669,-995966,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.557180,1.8702,-996996,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.560513,1.8735,-995906,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.563847,1.8769,-994481,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.567180,1.8802,-993429,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.570513,1.8835,-995138,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.573847,1.8869,-996368,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.577180,1.8902,-995098,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.580513,1.8935,-993243,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.583847,1.8969,-992149,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.587180,1.9002,-994308,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.590513,1.9035,-995908,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.593847,1.9069,-994901,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.597180,1.9102,-993570,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.600513,1.9135,-992403,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.603847,1.9169,-994016,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.607180,1.9202,-995374,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.610513,1.9235,-994912,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.613847,1.9269,-993443,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.617180,1.9302,-992477,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.620513,1.9335,-994192,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.623847,1.9369,-995255,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.627180,1.9402,-994589,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.630513,1.9435,-993224,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.633847,1.9469,-992329,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.637180,1.9502,-994184,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.640513,1.9535,-995190,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.643847,1.9569,-994363,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.647180,1.9602,-992482,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.650513,1.9635,-991264,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.653847,1.9669,-993486,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.657180,1.9702,-995293,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.660513,1.9735,-994503,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.663847,1.9769,-992898,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.667180,1.9802,-992226,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.670513,1.9835,-994401,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.673847,1.9869,-995200,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.677180,1.9902,-994984,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.680513,1.9935,-993843,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.683847,1.9969,-993256,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.687180,2.0002,-994849,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.690513,2.0035,-995990,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.693847,2.0069,-995228,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.697180,2.0102,-993948,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.700513,2.0135,-993686,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.703847,2.0169,-995270,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.707180,2.0202,-995478,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.710513,2.0235,-994904,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.713847,2.0269,-994191,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.717180,2.0302,-994114,1,1,73.20,19.92,4.36,1.83,0.69,65
18:09:37.675075,1.9881,-996314,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.678408,1.9914,-997083,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.681741,1.9948,-996220,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.685075,1.9981,-994806,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.688408,2.0014,-994083,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.691741,2.0048,-996038,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.695075,2.0081,-996821,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.698408,2.0114,-995804,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.701741,2.0148,-994638,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.705075,2.0181,-994084,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.708408,2.0214,-995715,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.711741,2.0248,-996298,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.715075,2.0281,-995131,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.718408,2.0314,-993998,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.721741,2.0348,-993786,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.725075,2.0381,-995598,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.728408,2.0414,-996576,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.731741,2.0448,-995786,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.735075,2.0481,-994589,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.738408,2.0514,-994366,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.741741,2.0548,-996403,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.745075,2.0581,-997114,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.748408,2.0614,-996049,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.751741,2.0648,-994255,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.755075,2.0681,-994133,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.758408,2.0714,-995873,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.761741,2.0748,-996596,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.765075,2.0781,-995645,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.768408,2.0814,-994373,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.771741,2.0848,-994232,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.775075,2.0881,-996094,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.778408,2.0914,-997139,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.781741,2.0948,-996433,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.785075,2.0981,-994639,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.788408,2.1014,-994073,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.791741,2.1048,-995649,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.795075,2.1081,-996241,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.798408,2.1114,-995384,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.801741,2.1148,-993766,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.805075,2.1181,-993508,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.808408,2.1214,-995972,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.811741,2.1248,-996893,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.815075,2.1281,-996164,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.818408,2.1314,-994413,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.821741,2.1348,-993573,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.825075,2.1381,-996028,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.828408,2.1414,-997117,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.831741,2.1448,-996228,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.835075,2.1481,-994479,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.838408,2.1514,-994261,1,1,79.66,13.89,4.00,1.81,0.65,61
18:09:37.884154,2.1972,-996678,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.887487,2.2005,-997299,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.890820,2.2038,-996141,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.894154,2.2072,-994388,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.897487,2.2105,-993914,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.900820,2.2138,-995990,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.904154,2.2172,-996700,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.907487,2.2205,-995321,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.910820,2.2238,-993895,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.914154,2.2272,-993907,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.917487,2.2305,-995906,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.920820,2.2338,-996301,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.924154,2.2372,-994986,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.927487,2.2405,-992789,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.930820,2.2438,-992643,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.934154,2.2472,-995354,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.937487,2.2505,-996219,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.940820,2.2538,-995031,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.944154,2.2572,-992783,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.947487,2.2605,-992459,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.950820,2.2638,-994186,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.954154,2.2672,-994086,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.957487,2.2705,-993279,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.960820,2.2738,-991673,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.964154,2.2772,-991279,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.967487,2.2805,-992918,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.970820,2.2838,-992782,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.974154,2.2872,-991901,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.977487,2.2905,-990748,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.980820,2.2938,-990511,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.984154,2.2972,-992595,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.987487,2.3005,-992804,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.990820,2.3038,-991322,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.994154,2.3072,-989164,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:37.997487,2.3105,-988578,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:38.000820,2.3138,-990149,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:38.004154,2.3172,-990060,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:38.007487,2.3205,-989085,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:38.010820,2.3238,-987023,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:38.014154,2.3272,-986969,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:38.017487,2.3305,-989279,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:38.020820,2.3338,-989674,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:38.024154,2.3372,-989017,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:38.027487,2.3405,-987279,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:38.030820,2.3438,-987153,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:38.034154,2.3472,-989551,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:38.037487,2.3505,-989546,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:38.040820,2.3538,-988268,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:38.044154,2.3572,-986699,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:38.047487,2.3605,-987056,1,1,68.19,17.76,8.34,3.56,2.15,55
18:09:38.156656,2.4697,-989505,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.159989,2.4730,-989834,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.163322,2.4763,-988687,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.166656,2.4797,-987170,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.169989,2.4830,-987173,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.173322,2.4863,-989111,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.176656,2.4897,-989138,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.179989,2.4930,-988168,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.183322,2.4963,-987279,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.186656,2.4997,-987563,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.189989,2.5030,-989357,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.193322,2.5063,-989305,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.196656,2.5097,-988811,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.199989,2.5130,-987926,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.203322,2.5163,-988251,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.206656,2.5197,-990331,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.209989,2.5230,-990408,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.213322,2.5263,-989014,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.216656,2.5297,-987613,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.219989,2.5330,-988099,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.223322,2.5363,-990226,1,1,74.52,13.03,7.11,3.45,1.88,52
18:09:38.226656,2.5397,-990584,1,1,74.52,13.03,7.11,3.45,1.88,52
